tblidx	wszName	Type
2130	熱情的心	ITEM_DATA
2131	獲得熱情力量的特別稱號。\n立即投入戰鬥般的熱情滿溢。	ITEM_DATA
2140	熱情的皇室	ITEM_DATA
2141	獲得熱情力量的特別稱號。\n立即投入戰鬥般的熱情滿溢。	ITEM_DATA
2150	熱情的太陽	ITEM_DATA
2151	獲得熱情力量的特別稱號。\n立即投入戰鬥般的熱情滿溢。	ITEM_DATA
2160	熱情的不朽	ITEM_DATA
2161	獲得熱情力量的特別稱號。\n立即投入戰鬥般的熱情滿溢。	ITEM_DATA
2162	獲得由KnightZ團隊精心設計的特殊稱號。	ITEM_DATA
2170	暴怒之龍	ITEM_DATA
2180	凝神龍魂	ITEM_DATA
2190	龍之怒焰	ITEM_DATA
2200	龍神詛咒	ITEM_DATA
2210	神風戰士	ITEM_DATA
2220	疾風迅雷	ITEM_DATA
2230	旋風太刀	ITEM_DATA
2240	閃耀龍捲	ITEM_DATA
2250	霸業遠見者	ITEM_DATA
2260	霸業樂觀者	ITEM_DATA
2270	聖焰	ITEM_DATA
2280	聖靈	ITEM_DATA
2290	悅心者	ITEM_DATA
2300	高貴之魂	ITEM_DATA
2310	輝月	ITEM_DATA
2320	永恆之魂	ITEM_DATA
2321	烈焰風暴覺醒	ITEM_DATA
2322	雷霆風暴覺醒 	ITEM_DATA
2323	毒液風暴覺醒	ITEM_DATA
2324	Zero創始者	ITEM_DATA
3000	克林創始者	ITEM_DATA
3001	克林創始者套裝專屬稱號！ 	ITEM_DATA
3010	悟空創始者	ITEM_DATA
3011	悟空創始者套裝專屬稱號！	ITEM_DATA
3020	超級賽亞人創始者	ITEM_DATA
3021	超級賽亞人創始者套裝專屬稱號!	ITEM_DATA
7010	祝福的寶箱	ITEM_DATA
7011	受到祝福的勇士配得擁有的特別稱號。\n若是運氣好還可能獲得至高的榮耀。	ITEM_DATA
7020	風之寶箱	ITEM_DATA
7021	給勇士添上翅膀的特別稱號。\n若是運氣好還可能獲得至高的榮耀。	ITEM_DATA
7030	熱情的寶箱 A	ITEM_DATA
7031	攻擊選項的結構組成的特別稱號。\n若是運氣好還可能獲得至高的榮耀。	ITEM_DATA
7040	熱情的寶箱 B	ITEM_DATA
7041	氣功選項的結構組成的特別稱號。\n若是運氣好還可能獲得至高的榮耀。	ITEM_DATA
7050	流放者寶箱	ITEM_DATA
7051	獲得特殊稱號。\n(提升攻擊力與防禦力)	ITEM_DATA
7060	詛咒寶箱	ITEM_DATA
7061	獲得特殊稱號。\n(提升集中力與速度)	ITEM_DATA
7070	靜謐寶箱A型	ITEM_DATA
7071	獲得特殊稱號。\n(提升物理攻擊力)	ITEM_DATA
7080	靜謐寶箱B型	ITEM_DATA
7081	獲得特殊稱號。\n(提升氣功攻擊力)	ITEM_DATA
9916	武器强化石 LVL 90!	ITEM_DATA
9917	防具强化石 LVL 90!	ITEM_DATA
9918	强化保護石 LVL 90!	ITEM_DATA
9919	LVL UP 85!	ITEM_DATA
9920	經驗加倍券 1-89!	ITEM_DATA
9921	賽魯-X 硬幣!	ITEM_DATA
9922	章魚克拉肯 硬幣!	ITEM_DATA
9923	細菌隊長 硬幣!	ITEM_DATA
9924	Kraken Ring Remastered (A)!	ITEM_DATA
9925	Kraken Ring Remastered (B)!	ITEM_DATA
9926	Kraken Ring Remastered (C)!	ITEM_DATA
9927	Kraken Ring Remastered (D)!	ITEM_DATA
9928	Cell-X Remastered Earrings (A)!	ITEM_DATA
9929	Cell-X Remastered Earrings (B)!	ITEM_DATA
9930	帶土面具	ITEM_DATA
9931	(火影忍者聯名款)	ITEM_DATA
9932	瑪伊服裝	ITEM_DATA
9933	克林魔人普烏篇服裝	ITEM_DATA
9934	異戰悟吉塔服裝	ITEM_DATA
9935	18號訓練服	ITEM_DATA
9936	女性賽亞戰鬥服	ITEM_DATA
9937	凱莉服裝	ITEM_DATA
9938	愛德華服裝	ITEM_DATA
9939	異戰特南克斯服裝	ITEM_DATA
9940	GT貝吉塔服裝	ITEM_DATA
9941	時空巡邏隊特南克斯服裝	ITEM_DATA
9942	伊莉莎白服裝	ITEM_DATA
9943	超級士兵C服裝	ITEM_DATA
9944	17號服裝	ITEM_DATA
9945	艾斯服裝	ITEM_DATA
9990	超級布羅利電影版服裝	ITEM_DATA
9991	超級布羅利電影版服裝	ITEM_DATA
10020	未來悟飯服裝
10021	(未來特南克斯時間線專用)	ITEM_DATA
10030	悟飯超級英雄服裝	ITEM_DATA
10031	悟飯野獸覺醒服裝	ITEM_DATA
10050	凱莉芙菈服裝	ITEM_DATA
10051	Used by Saiyan Caulifla.	ITEM_DATA
10060	凱爾服裝	ITEM_DATA
10061	Used by Saiyan Kale.	ITEM_DATA
10070	凱芙拉服裝	ITEM_DATA
10071	Used by Saiyan fused Kefla.	ITEM_DATA
10170	神龍硬幣	ITEM_DATA
10171	可向天神丹迪兌換強力超級賽亞人或神秘形態	ITEM_DATA
22000	死神服裝	ITEM_DATA
22001	(死神BLEACH聯名款)	ITEM_DATA
22010	海王星服裝(女)	ITEM_DATA
22011	海王星道服	ITEM_DATA
22020	海王星髮型(女)	ITEM_DATA
22021	海王星髮型	ITEM_DATA
22030	破損死神裝	ITEM_DATA
22031	一護破損服裝	ITEM_DATA
22040	華麗禮服	ITEM_DATA
22041	女性正式禮服	ITEM_DATA
49990	不明物質	ITEM_DATA
49991	混合膠囊失敗時生成的怪異物質。	ITEM_DATA
92050	力量寶箱 A	ITEM_DATA
92051	強悍寶箱 A	ITEM_DATA
92052	華麗寶箱 A	ITEM_DATA
92053	神秘寶箱 A	ITEM_DATA
92054	老舊寶箱	ITEM_DATA
92055	寶物鑰匙	ITEM_DATA
92056	一般鑰匙	ITEM_DATA
92057	力量寶箱 B	ITEM_DATA
92058	力量寶箱 C	ITEM_DATA
92059	強悍寶箱 B	ITEM_DATA
92060	強悍寶箱 C	ITEM_DATA
92061	華麗寶箱 B	ITEM_DATA
92062	華麗寶箱 C	ITEM_DATA
92063	神祕寶箱 B	ITEM_DATA
92064	神祕寶箱 C	ITEM_DATA
92065	力量寶箱 D	ITEM_DATA
92066	強悍寶箱 D	ITEM_DATA
92067	華麗寶箱 D	ITEM_DATA
92068	神祕寶箱 D	ITEM_DATA
99161	用來強化武器的石頭	ITEM_DATA
99162	用來強化防具的石頭	ITEM_DATA
99163	用來保護強化裝備的石頭	ITEM_DATA
99164	使用它來提升等級至85!	ITEM_DATA
99165	使用卷軸來獲得 200% 經驗加成(1小時)!	ITEM_DATA
99166	使用它來獲得超級賽亞人2	ITEM_DATA
99167	使用它來獲得其他變身	ITEM_DATA
99168	a currency given to players who have completed the Bakterian Dungeon, used to exchange for rewards	ITEM_DATA
99169	a doji inspired by the character mai, dragon ball classic	ITEM_DATA
99170	kuririn's doji used in the boo saga	ITEM_DATA
99171	Created by Ryo, Kunay, Takashi and Tobi	ITEM_DATA
99172	Created by Ryo, Kunay, Takashi and Tobi	ITEM_DATA
99173	Created by Ryo, Kunay, Takashi and Tobi	ITEM_DATA
99174	Created by Ryo, Kunay, Takashi and Tobi	ITEM_DATA
99175	來自鋼之煉金術師	ITEM_DATA
99176	Created by Ryo, Kunay, Takashi and Tobi	ITEM_DATA
99177	...	ITEM_DATA
99178	Created by Ryo, Kunay, Takashi and Tobi	ITEM_DATA
99179	an outfit inspired by the character elizabeth from nanatsu no taizai	ITEM_DATA
99180	Created by Ryo, Kunay, Takashi and Tobi	ITEM_DATA
99181	Created by Ryo, Kunay, Takashi and Tobi	ITEM_DATA
99182	doji inspired by the character Ace from one piece	ITEM_DATA
100010	道場的祕傳染劑（紅色）	ITEM_DATA
100011	輕快又強烈的顏色，只有在香菇村的道場才買得到。	ITEM_DATA
100020	道場的祕傳染劑（黃色）	ITEM_DATA
100021	令人感到興奮且輕快的顏色，只有在普烏紀念館道場才買\n得到。	ITEM_DATA
100030	道場的祕傳染劑（橘色）	ITEM_DATA
100031	具有挑戰和進取的顏色，只有在阿貝村道場才買得到。	ITEM_DATA
100040	道場的祕傳染劑（綠色）	ITEM_DATA
100041	溫暖且自然溫和的顏色，只有在凱里卡村道場才買得到。	ITEM_DATA
100050	道場的祕傳染劑（藍色）	ITEM_DATA
100051	嚴肅但強韌的顏色，只有在Kokkara村道場才買得\n到。	ITEM_DATA
100060	道場的祕傳染劑（紫色）	ITEM_DATA
100061	瀰漫好戰氣氛的顏色，只有在蝸牛村道場才買得到。	ITEM_DATA
100070	道場的祕傳染劑（深藍色）	ITEM_DATA
100071	感覺到些許邪惡和強悍氣息的顏色，只有在西都道場才買\n得到。	ITEM_DATA
100080	黑龍的鱗片染劑	ITEM_DATA
100081	散發吸引人的色彩。因為只能透過龍珠取得，因此顯得格\n外珍貴。	ITEM_DATA
100090	膠囊染劑	ITEM_DATA
100091	可透過混合膠囊製成，屬於常見的染劑。	ITEM_DATA
100100	膠囊染劑	ITEM_DATA
100101	可透過混合膠囊製成，屬於常見的染劑。	ITEM_DATA
100110	膠囊染劑	ITEM_DATA
100111	可透過混合膠囊製成，屬於常見的染劑。	ITEM_DATA
100120	膠囊染劑	ITEM_DATA
100121	可透過混合膠囊製成，屬於常見的染劑。	ITEM_DATA
100130	膠囊染劑	ITEM_DATA
100131	可透過混合膠囊製成，屬於常見的染劑。	ITEM_DATA
100140	膠囊染劑	ITEM_DATA
100141	可透過混合膠囊製成，屬於常見的染劑。	ITEM_DATA
100150	膠囊染劑	ITEM_DATA
100151	可透過混合膠囊製成，屬於常見的染劑。	ITEM_DATA
100160	道服達人染劑	ITEM_DATA
100161	道服達人投注心血製造的染料。好像能感覺到達人的呼吸\n。	ITEM_DATA
100170	道服達人染劑	ITEM_DATA
100171	道服達人投注心血製造的染料。好像能感覺到達人的呼吸\n。	ITEM_DATA
100180	道服達人染劑	ITEM_DATA
100181	道服達人投注心血製造的染料。好像能感覺到達人的呼吸\n。	ITEM_DATA
100190	道服達人染劑	ITEM_DATA
100191	道服達人投注心血製造的染料。好像能感覺到達人的呼吸\n。	ITEM_DATA
100200	道服達人染劑	ITEM_DATA
100201	道服達人投注心血製造的染料。好像能感覺到達人的呼吸\n。	ITEM_DATA
100210	道服達人染劑	ITEM_DATA
100211	道服達人投注心血製造的染料。好像能感覺到達人的呼吸\n。	ITEM_DATA
100220	道服達人染劑	ITEM_DATA
100221	道服達人投注心血製造的染料。好像能感覺到達人的呼吸\n。	ITEM_DATA
100230	道服達人染劑	ITEM_DATA
100231	道服達人投注心血製造的染料。好像能感覺到達人的呼吸\n。	ITEM_DATA
100240	道服達人染劑	ITEM_DATA
100241	道服達人投注心血製造的染料。好像能感覺到達人的呼吸\n。	ITEM_DATA
100250	道服達人染劑	ITEM_DATA
100251	道服達人投注心血製造的染料。好像能感覺到達人的呼吸\n。	ITEM_DATA
100260	光彩奪目高級染劑	ITEM_DATA
100261	以珍貴材料製造的染劑。雖然是在工廠大量生產，但是市\n面上卻極為少見。	ITEM_DATA
100270	光彩奪目高級染劑	ITEM_DATA
100271	以珍貴材料製造的染劑。雖然是在工廠大量生產，但是市\n面上卻極為少見。	ITEM_DATA
100280	光彩奪目高級染劑	ITEM_DATA
100281	以珍貴材料製造的染劑。雖然是在工廠大量生產，但是市\n面上卻極為少見。	ITEM_DATA
100290	光彩奪目高級染劑	ITEM_DATA
100291	以珍貴材料製造的染劑。雖然是在工廠大量生產，但是市\n面上卻極為少見。	ITEM_DATA
100300	光彩奪目高級染劑	ITEM_DATA
100301	以珍貴材料製造的染劑。雖然是在工廠大量生產，但是市\n面上卻極為少見。	ITEM_DATA
100310	光彩奪目高級染劑	ITEM_DATA
100311	以珍貴材料製造的染劑。雖然是在工廠大量生產，但是市\n面上卻極為少見。	ITEM_DATA
100320	光彩奪目高級染劑	ITEM_DATA
100321	以珍貴材料製造的染劑。雖然是在工廠大量生產，但是市\n面上卻極為少見。	ITEM_DATA
132100	賈特拉牌龍戰服(上)	ITEM_DATA
132101	服飾商人賈特拉精心製作的手工戰鬥服。	ITEM_DATA
135100	賈特拉牌龍戰服(上)	ITEM_DATA
135101	服飾商人賈特拉精心製作的手工龍戰服。	ITEM_DATA
142100	高登牌武道服（上）	ITEM_DATA
142101	服飾商人高登精心製作的手工武道服。	ITEM_DATA
145100	高登牌氣功服（上）	ITEM_DATA
145101	服飾商人高登精心製作的手工氣功服。	ITEM_DATA
158910	奇拉比亞珍珠項鍊	ITEM_DATA
158911	雜貨商人奇拉比亞用艾美蘭德海岸的珍珠所製造成的手工\n項鍊。	ITEM_DATA
158920	凱里卡勇者勳章	ITEM_DATA
158921	凱里卡族中代代相傳的勇者象徵，刻著字樣的項鍊。	ITEM_DATA
158930	姆利的項鍊	ITEM_DATA
158931	姆利大長老以前從那美克星帶回來的項鍊，為勇者的象徵\n。	ITEM_DATA
158940	凱里卡古董項鍊	ITEM_DATA
158941	富涵情趣的古董項鍊，鑲有凱里卡風的裝飾。	ITEM_DATA
161910	凱里戒	ITEM_DATA
161911	三寶隨手做出的凱里卡風情木製戒指，擦拭的油油亮亮的\n。	ITEM_DATA
161920	凱里卡古董戒指	ITEM_DATA
161921	富涵情趣的古董戒指，鑲有凱里卡風的裝飾。	ITEM_DATA
164910	贊諾的耳環	ITEM_DATA
164911	雜貨商人贊諾誠心製作而成的漂亮耳環。	ITEM_DATA
164920	傑寧的耳環	ITEM_DATA
164921	雜貨商人傑寧誠心製作而成的漂亮耳環。	ITEM_DATA
164930	凱里卡古董耳環	ITEM_DATA
164931	富涵情趣的古董耳環，鑲有凱里卡風的裝飾。	ITEM_DATA
180010	仙豆	ITEM_DATA
180011	傳說吞下之後10天內不會餓的豆子，種在凱里塔裡。不\n管受到何種傷害都能夠瞬間痊癒。	ITEM_DATA
180020	半顆仙豆	ITEM_DATA
180021	將傳說中的仙豆分一半。不僅可以填飽肚子，還可以恢復\n大部分的傷口。	ITEM_DATA
180060	波波糖果	ITEM_DATA
180061	 [自由對練場無法使用]\n [無限副本無法使用]\n [CC競技副本無法使用]\n\n波波之石模樣的糖果，以苦澀的味道刺激死亡狀態的角色，使之復活。	ITEM_DATA
180110	CC生命藥丸S	ITEM_DATA
180111	膠囊公司研究仙豆之後製成的特製治療藥，貼有CC標誌\n的細長赤色藥丸。	ITEM_DATA
180120	CC生命藥丸M	ITEM_DATA
180121	普通尺寸，貼有CC標誌的正方形赤色生命藥丸。為生命\n藥丸S的2倍大。	ITEM_DATA
180130	CC生命藥丸L	ITEM_DATA
180131	利用便利膠囊的技術把藥的成分濃縮起來，分別塞到白色\n和紅色膠囊裡。	ITEM_DATA
180140	CC生命藥丸X	ITEM_DATA
180141	特製的大型生命藥丸，分別裝在白色跟紅色的大膠囊裡。	ITEM_DATA
180210	CC 魔力藥丸 S	ITEM_DATA
180211	膠囊公司特製的健康補助劑。聽說是從龜仙人的青春秘方\n中研發製成的，貼有CC標誌的細長綠色藥丸。	ITEM_DATA
180220	CC 魔力藥丸 M	ITEM_DATA
180221	普通尺寸，貼有CC標誌的正方形綠色魔力藥丸。為魔力\n藥丸S的2倍大。	ITEM_DATA
180230	CC 魔力藥丸 L	ITEM_DATA
180231	利用便利膠囊的技術把藥的成分濃縮起來，分別塞到白色\n和綠色膠囊裡。	ITEM_DATA
180240	CC 魔力藥丸 X	ITEM_DATA
180241	特製的大型魔力藥丸，分別裝在白色跟綠色的大膠囊裡。	ITEM_DATA
180310	鮮肉水餃	ITEM_DATA
180311	在軟軟的熱騰騰麵皮裡面，塞入滿滿肉餡的鮮肉水餃。	ITEM_DATA
180320	野狼肉乾	ITEM_DATA
180321	將煙燻烤狼切成大小適中的狼肉乾，盡情地享用吧！	ITEM_DATA
180330	油炸咕咕雞	ITEM_DATA
180331	超大份又很美味，成為維斯特蘭的名產，辣味炸咕咕雞超\n好吃。	ITEM_DATA
180340	煙燻吳郭魚	ITEM_DATA
180341	用秘傳的技巧將汽車般大的巨魚曬成魚乾，就是讓美食家\n們都點頭稱讚的那個味道。	ITEM_DATA
180350	翼龍牛排	ITEM_DATA
180351	將恐龍肉中最好吃的尾巴部分切成圓形烤出來的巨大恐龍\n排。找不到缺點的最佳美味。	ITEM_DATA
180360	火烤熊排	ITEM_DATA
180361	炭火直烤的特製熊肉排。烤的熟度無法控制。	ITEM_DATA
180370	白熊排	ITEM_DATA
180371	烤的恰到好處的白熊肉排，肉汁跟肉質的搭配簡直是藝術。	ITEM_DATA
180380	恐龍肉排	ITEM_DATA
180381	用巨大翼龍翅膀做成的肉排。\n非常難咬但韌度滿分!	ITEM_DATA
180410	藥草	ITEM_DATA
180411	自古以來極受那美克星人喜愛的草藥。使用望龍新芽等各\n式各樣的植物混合而成。	ITEM_DATA
180420	神靈蘑菇	ITEM_DATA
180421	除了在望龍古木之外不會生長出來的稀有蘑菇收集製造的\n東西。感覺雖然難聞，卻很養身。	ITEM_DATA
180430	神仙水根	ITEM_DATA
180431	將靈驗的神聖巨樹根曬乾，模樣看起來很像一個人。	ITEM_DATA
180440	礦泉苔蘚	ITEM_DATA
180441	在火山和湧泉下成長，具有堅強生命力的苔蘚做成的藥。	ITEM_DATA
180450	鳳凰樹葉	ITEM_DATA
180451	鳳凰樹一年一次染紅時收集的葉子。形狀近似鳳凰，有很\n好的效果。	ITEM_DATA
180460	栽培葉	ITEM_DATA
180461	長得像栽培人所以被稱作栽培葉。不是很好吃不過味道還\n可以。	ITEM_DATA
180470	氨基酸飲品	ITEM_DATA
180471	將延長生命的基本要素蛋白質加工製成的健康飲品。	ITEM_DATA
180480	青春枝葉	ITEM_DATA
180481	總是像新芽般的枝葉，\n湧出青春的活力。	ITEM_DATA
180510	圓滾滾巧克力	ITEM_DATA
180511	小而圓的美味巧克力。放入嘴巴的時候，入口即化的口感\n十分驚人。	ITEM_DATA
180520	笑瞇瞇糖果	ITEM_DATA
180521	笑瞇瞇酒渦模樣的可愛棒棒糖，甜蜜的味道讓回憶浮現。	ITEM_DATA
180530	爽脆餅乾	ITEM_DATA
180531	只溶你口的大型餅乾，高級的甜味和濃密的香氣如同夢幻\n一般。	ITEM_DATA
180540	QQ零食	ITEM_DATA
180541	亮晶晶的閃亮七色果凍，可以同時享受七種不同的口味。	ITEM_DATA
180550	亮晶晶布丁	ITEM_DATA
180551	光彩奪目的閃亮亮高級布丁，兼具華麗和優雅的點心。	ITEM_DATA
180560	超軟軟糖	ITEM_DATA
180561	紅色果凍內包著紅色的糖果。不會很硬，十分軟Q很好入\n口。	ITEM_DATA
180570	四季葉	ITEM_DATA
180571	散發出四季的的香味，青綠的葉子有鼓奇妙的味道。	ITEM_DATA
180580	眼睛一亮糖	ITEM_DATA
180581	強烈的味道使眼睛一亮，\n這下再怎麼累應該都睡不著了吧?	ITEM_DATA
180610	活力飲料	ITEM_DATA
180611	在西都引起旋風熱賣的運動飲料，一口氣吞下後就會有活\n力。	ITEM_DATA
180620	蔬跑	ITEM_DATA
180621	加入滿滿維他命的營養飲料，喝一口鬥志就不斷湧出。	ITEM_DATA
180630	馬立夯	ITEM_DATA
180631	有星星標誌的高級運動飲料，是頂尖運動選手們的愛用品\n。	ITEM_DATA
180640	龍髓汁	ITEM_DATA
180641	象徵元氣旺盛的龍血製成的鮮紅色果汁，營養豐富。	ITEM_DATA
180650	Z飲料	ITEM_DATA
180651	以究極飲料為目標所研發製成的超高級運動飲料。加上Z\n標記使它的品質更受肯定。	ITEM_DATA
180660	魔力飲品	ITEM_DATA
180661	新商品魔力飲料！！不過魔力不會恢復很多。	ITEM_DATA
180670	山泉水	ITEM_DATA
180671	精選充滿靈氣的深山湧泉。	ITEM_DATA
180680	活力棒飲料	ITEM_DATA
180681	活力滿分。超人氣活力飲料，\n全身感覺好像在燃燒一樣。	ITEM_DATA
180710	糖漿	ITEM_DATA
180711	在波路亞巨石地層深處冒出的乾淨泉水。	ITEM_DATA
180720	靈草水	ITEM_DATA
180721	在早晨從望龍葉子上沾附的露水蒐集而成，瀰漫著望龍的\n氣息。	ITEM_DATA
180730	冰河水	ITEM_DATA
180731	永札比特冰河融化後的冰河水。蘊含著數百年前的空氣和\n豐富的原始力量。	ITEM_DATA
180740	深海水	ITEM_DATA
180741	取自深海的純淨海水，裡頭蘊含了豐富的養分。	ITEM_DATA
180750	神水	ITEM_DATA
180751	遙遠的界王神界傳下的神祕物品，具備地球上沒有的力量\n。	ITEM_DATA
180760	純水	ITEM_DATA
180761	十分純淨的水。真的是水…不過效果很棒。	ITEM_DATA
180770	香甜果凍	ITEM_DATA
180771	嚐一口就讓人口水直流的果凍。	ITEM_DATA
180780	天上水	ITEM_DATA
180781	使用在萬里無雲的天空中找到的雨雲\n製作而成的水。湧出宇宙的能量。	ITEM_DATA
180810	每日吸	ITEM_DATA
180811	富含果粒的新鮮清涼飲品。	ITEM_DATA
180820	可苦可樂	ITEM_DATA
180821	直衝腦門的快感，深受小孩歡迎的碳酸飲料。	ITEM_DATA
180830	酸甜冰沙	ITEM_DATA
180831	涼爽清新，進入喉嚨時會散發獨特口味。	ITEM_DATA
180840	熱呼呼可可亞	ITEM_DATA
180841	融合甜味和苦味，有品味的成人專用飲品。	ITEM_DATA
180850	咕嚕咕嚕奶油蘇打	ITEM_DATA
180851	添加冰淇淋的哈密瓜汽水，兩個材料的完美結合好像小時\n候的夢境成真！	ITEM_DATA
180860	優格優格	ITEM_DATA
180861	活溜溜的優格，很好入喉。	ITEM_DATA
180870	咕嚕優格	ITEM_DATA
180871	光用看的就想大口嗑掉的優格，雖然很甜不過有益健康。	ITEM_DATA
180880	咕嚕咕嚕優酪乳	ITEM_DATA
180881	喝得太急了有可能會嗆到。\n俗話說吃得太津津有味旁人會怎樣呢?	ITEM_DATA
180910	解毒膠囊	ITEM_DATA
180911	結合各種藥草的解毒劑。又小又黑一顆，治療中毒效果似\n乎不怎麼樣。	ITEM_DATA
180920	高級解毒膠囊	ITEM_DATA
180921	用稀有材料做的解藥。小小紅紅的一粒，解毒效果還不錯\n。	ITEM_DATA
180930	特級解毒膠囊	ITEM_DATA
180931	用宇宙各地收集而來的材料所製成的解毒劑。珍珠色的小\n藥丸，可以治療大部分的毒，是解毒劑中的高級品。	ITEM_DATA
180940	正路丸	ITEM_DATA
180941	黑色的苦藥丸。用來治療腹痛還算有效。	ITEM_DATA
